ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
5468,Dumbbell Single Arm Starfish Crunch (beginner),Strength,Waist,Dumbbells,Male,"Iliopsoas, Obliques, Rectus Abdominis","Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Quadriceps, Sartorius, Teres Major",,,strength
5469,Dumbbell 21s,Strength,Upper Arms,Dumbbells,Male,"Biceps Brachii, Brachialis",Brachioradialis,,,strength
5471,Rounded Back Extension,Strength,Hips,Body weight,Male,,,,,strength
5472,Lying Bent Legs Raise,Strength,Waist,Body weight,Male,,,,,strength
5475,Frog Reverse Hyperextension Tap on Floor,Strength,Hips,Body weight,Male,"Adductor Brevis, Adductor Longus, Adductor Magnus, Erector Spinae, Gluteus Maximus, Gluteus Medius, Pectineous","Hamstrings, Tensor Fasciae Latae",,,strength
5478,High Knee Lunge on Bosu Ball,Aerobic,Plyometrics,BOSU Balance Trainer,Male,,,,,strength
5479,Close Grip Pull-up,Strength,Back,Body weight,Male,,,,,strength
5482,Single Leg Hopping,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5497,Dumbbell Plank Pass Through,Strength,Waist,Dumbbells,Male,"Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Rectus Abdominis, Trapezius Middle Fibers","Deltoid Anterior, Deltoid Lateral, Deltoid Posterior, Gluteus Maximus, Gluteus Medius, Infraspinatus, Serratus Anterior, Tensor Fasciae Latae, Teres Major, Teres Minor, Trapezius Middle Fibers, Triceps Brachii",,,strength
5499,Standing Side Crunch Elbow to Knee,Strength,Waist,Body weight,Male,,,,,strength
5500,Standing Elbow Clap,Strength,Chest,Body weight,Male,,,,,strength
5501,Seated Chin Tuck,Strength,Neck,Body weight,Male,,,,,strength
5502,Seated Shoulder 90 degrees Internal Rotation,Strength,Back,Body weight,Male,,,,,strength
5503,Seated Learning Back Stretch,Stretching,Back,Body weight,Male,,,,,mobility
5504,Chest Pull Back,Strength,Back,Body weight,Male,,,,,strength
5505,Backward Forward Turn to Side Neck Stretch,Stretching,Neck,Body weight,Male,,,,,mobility
5506,Standing Side and Front Leg Raise,Strength,Hips,Body weight,Male,,,,,strength
5507,Standing Shoulders Full Flexion,Strength,Shoulders,Body weight,Male,,,,,strength
5508,Lying Vertical Scissors on Floor,Strength,Hips,Body weight,Male,,,,,strength
5509,Standing Bike and Opposite Touches,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5510,Sit-up Stand-up,Strength,Waist,Body weight,Male,,,,,strength
5511,Weighted V-up Passes with Pad,Strength,Waist,Body weight,Male,,,,,strength
5512,Shuffle Hops,Strength,Hips,Body weight,Male,,,,,strength
5513,Bench Dip on Stability Ball,Strength,Upper Arms,Body weight,Male,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Teres Major",,,strength
5514,Twist Crunch Legs-Up,Strength,Waist,Body weight,Male,,,,,strength
5515,Decline Sit-up,Strength,Waist,Body weight,Male,,,,,strength
5516,Lever Reverse Vertical Hack Squat,Strength,Hips,Hack Squat Machine,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
5519,Barbell Reverse Spider Curl,Strength,Upper Arms,Barbells,Male,,,,,strength
5520,Lever Vertical Squat,Strength,Thighs,Hammerstrength Machine,Male,,,,,strength
5521,Dumbbell Standing Behind Back Shoulders Press,Strength,Shoulders,Dumbbells,Male,,,,,strength
5522,Ring Pull-up,Strength,Back,Body weight,Male,,,,,strength
5523,EZ Bar Standing Front Raise,Strength,Shoulders,EZ Bar,Male,,,,,strength
5524,Cable Standing One Arm Face Pull,Strength,Shoulders,Cable,Male,,,,,strength
5525,Lever Step,Aerobic,Cardio,Hammerstrength Machine,Male,,,,,strength
5526,Hip Circle with Hula Hoop,Strength,Waist,Body weight,Male,,,,,strength
5527,Lever Seated Bent Over Rear Delt Fly,Strength,Shoulders,Hammerstrength Machine,Male,,,,,strength
5530,Mountain Climbers Shoulder Tap,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5531,Rear Fly Stepback,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5532,Twisting Knee-up,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5533,Marching on Spot Press,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5534,Side Step Fly,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5535,W to Y Superman,Strength,Hips,Body weight,Male,,,,,strength
5536,Side Step Boxing Handroll,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
5537,High Knee Tap,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
5538,Alternate Leg Pull,Strength,Waist,Body weight,Male,,,,,strength
5539,Ski Runners,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5540,Bear Walk,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5541,Twist Turn Slam,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5553,Cable Seated Lats Focused Row,Strength,Back,Cable,Male,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
5555,Bodyweight Good Morning,Strength,Hips,Body weight,Male,,,,,strength
5558,Sitting Shoulder Press and Hip Abduction on a padded stool,Strength,Shoulders,Body weight,Male,,,,,strength
5559,Sitting Side Crunch on a padded stool,Strength,Waist,Body weight,Male,,,,,strength
5560,Side Step Swing,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5561,Sitting Jack on a padded stool,Strength,Shoulders,Body weight,Male,,,,,strength
5562,Sitting Incline Press StepOut on a padded stool,Strength,Shoulders,Body weight,Male,,,,,strength
5563,Sitting Fly on a padded stool,Strength,Chest,Body weight,Male,,,,,strength
5564,Sitting Punch Knee Tap on a padded stool,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5565,Sitting StepOut Knee Tuck on a padded stool,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5566,Sitting Shoulder Press Toe Touch on a padded stool,Strength,Shoulders,Body weight,Male,,,,,strength
5567,Sitting Lateral Raise StepOut on a padded stool,Strength,Shoulders,Body weight,Male,,,,,strength
5568,Training Level,,Full body,Body weight,Male,,,,,strength
5576,Lever One Arm Incline Chest Press (plate loaded),Strength,Chest,Hammerstrength Machine,Male,,,,,strength
5577,Barbell Paused Sumo Deadlift,Strength,Hips,Barbells,Male,,,,,strength
5578,Barbell Paused Bent Over Row,Strength,Back,Barbells,Male,,,,,strength
5579,EZ Bar Seated Wrist Curl,Strength,Forearms,EZ Bar,Male,,,,,strength
5580,Cable Neutral Grip Wide Pulldown,Strength,Back,Cable,Male,,,,,strength
5584,Jumping Split Jack (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5586,Surrender Side Bend (Male),Strength,Waist,Body weight,Male,,,,,strength
5587,Leg Front Lift Jack (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5588,Chest Fly Side Step (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5589,Stepback with Push (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5590,Prayer Push Jump (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5591,Stepback with Coner Touch (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5592,Arm Crossover Curtsy (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5593,Wall Press and Twist (Male),Strength,Waist,Body weight,Male,,,,,strength
5594,Shoulder Backbend Stretch,Stretching,Shoulders,Body weight,Male,,,,,mobility
5595,Lunge Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
5598,Inchworm and Mountain Climbers (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5599,Shuffle Leg Lift (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5606,Dumbbell Prone Rear Delt Swing,Strength,Shoulders,Dumbbells,Male,,,,,strength
5607,Band Face Pull,Strength,Shoulders,Resistance Bands,Male,Deltoid Posterior ,"Brachialis, Brachioradialis, Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
5609,Cable Standing Face Pull,Strength,Shoulders,Cable,Male,Deltoid Posterior ,"Brachialis, Brachioradialis, Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
5610,Arm Circle Stepback (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5611,Lateral Tap in Squat Position (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5612,Downward Dog Sprint (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5613,Side to Side Knee Tuck (Male),Strength,Waist,Body weight,Male,,,,,strength
5614,Star Squat,Strength,Thighs,Body weight,Male,,,,,strength
5615,Reach Front Reach Top Sumo Squat,Strength,Thighs,Body weight,Male,,,,,strength
5616,High Knee Star Tap,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
5627,Plank Side Walk,Strength,Waist,Body weight,Male,,,,,strength
5631,Dumbbell Standing Bent Arm Lateral raise,Strength,Shoulders,Dumbbells,Male,,,,,strength
5633,Barbell Narrow Stance Squat,Strength,Thighs,Barbells/Squat Rack,Male,,,,,strength
5635,Dumbbell Bent Arm Lateral Raise,Strength,Shoulders,Dumbbells,Male,,,,,strength
5638,Alternating Ankle Touch,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5639,Stepjack Front Raise,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5640,Shoulder Rotation Twist Split Lunge Stretch,Stretching,Hips,Body weight,Male,,,,,mobility
5641,Calf Raise Clap,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5642,Bodyweight Rear Lunge Front Raise,Strength,Thighs,Body weight,Male,,,,,strength
5643,Side Squat Touchdown,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5644,Biceps Curl Front Step,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5645,Stepjack Inner Biceps Curl,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5649,Hollow Rock,Strength,Waist,Body weight,Male,,,,,strength
5656,Cable Standing Face Pull (with rope),Strength,Shoulders,Cable,Male,,,,,strength
5657,Cable Side Bend,Strength,Waist,Cable,Male,Obliques,Iliopsoas,,,strength
5658,Cable Seated Face Pull (with rope),Strength,Shoulders,Cable,Male,,,,,strength
5660,Barbell Pin Chest Press,Strength,Chest,Barbells,Male,,,,,strength
5664,Cable Seated Leg Extension,Strength,Thighs,Cable,Male,,,,,strength
5665,Dumbbell Bent Over Face Pull,Strength,Shoulders,Dumbbells,Male,,,,,strength
5669,Barbell Srtict Curl,Strength,Upper Arms,Barbells,Male,,,,,strength
5671,Bodyweight Single Leg Kas Glute Bridge,Strength,Hips,Body weight,Male,,,,,strength
5673,Lateral Shuffle Squat Tap (Male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
5674,Jumping Squat Jack,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5675,Bodyweight Front Slam,Strength,Waist,Body weight,Male,,,,,strength
5676,Bouncing Inner Thigh Tap,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5677,Scissors Jump,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5678,Squat and Knee,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5679,Elevated Cycling,Strength,Waist,Body weight,Male,,,,,cardio
5680,Side Mountain Climber,Aerobic,Cardio,Body weight,Male,,,,,strength
5689,Side Clamp,Strength,Hips,Body weight,Male,,,,,strength
5696,Cheat Curl,Strength,Upper Arms,Body weight,Male,,,,,strength
5700,Bodyweight Walking Calf Raise,Strength,Calves,Body weight,Male,,,,,cardio
5701,Barbell Pin Squat,Strength,Thighs,Barbells/Squat Rack,Male,,,,,strength
5702,Barbell Deadlift from Deficit,Strength,Hips,Barbells,Male,,,,,strength
5703,Cable Incline Biceps Curl,Strength,Upper Arms,Cable,Male,,,,,strength
5704,Barbell Hang Power Clean,Strength,Weightlifting,Barbells,Male,,,,,strength
5705,Barbell Clean High Pull,Strength,Weightlifting,Barbells,Male,"Deltoid Lateral, Gluteus Maximus, Quadriceps","Adductor Magnus, Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Gastrocnemius, Hamstrings, Infraspinatus, Serratus Anterior, Soleus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
5707,Step Squat Jack,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5708,Butt Kick with Row,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
5709,Standing Sprint,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5710,Switching Downward Punch,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5736,Lever Single Arm Chest Press (plate loaded),Strength,Chest,Hammerstrength Machine,Male,,,,,strength
5737,Suspender Fly,Strength,Chest,Suspension Trainer,Male,,,,,strength
5738,Suspender Chest Press,Strength,Chest,Suspension Trainer,Male,,,,,strength
5739,Band Incline Chest Press,Strength,Chest,Resistance Bands,Male,,,,,strength
5740,Band Incline Chest Fly,Strength,Chest,Resistance Bands,Male,,,,,strength
5741,Cable Kneeling Crunch,Strength,Waist,Cable,Male,,,,,strength
5742,Knee Raise Step Jack,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5762,Handstand against the Wall,Strength,Shoulders,Body weight,Male,,,,,strength
5763,Side Step Shuffles,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5790,Squat Press Down Twist,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5791,Pendulum Leg Plus,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5792,Turn Side Step 4 Corner Touches,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5793,Wind Side Twist Jump,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5794,Step Knee Thrust,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5795,Top Bottom Punch Squat,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5796,Side Step Lateral Raise,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5800,Bodyweight Lying Prone Ys,Strength,Back,Body weight,Male,,,,,strength
5802,45 degrees Reverse Hyperextension,Strength,Hips,Body weight,Male,,,,,strength
5803,Reverse Hyperextension on Bench,Strength,Hips,Body weight,Male,,,,,strength
5810,Kicks Leg Bent,Strength,Hips,Body weight,Male,,,,,strength
5811,Lying Alternate Hip Extension,Strength,Hips,Body weight,Male,,,,,strength
5813,45 degrees Hyperextension (arms in front of chest),Strength,Hips,Body weight,Male,,,,,strength
5814,Cable Low Chest Press,Strength,Chest,Cable,Male,,,,,strength
5816,Dumbell One Arm Side Lying Bench Press,Strength,Chest,Dumbbells/Flat Bench,Male,,,,,strength
5817,Dumbbell Side Lying External Rotation (on a bench),Strength,Back,Dumbbells/Flat Bench,Male,,,,,strength
5818,Weighted Full Can Exercise,Strength,Shoulders,Body weight,Male,,,,,strength
5819,Dumbbell Empty Can Exercise,Strength,Shoulders,Dumbbells,Male,,,,,strength
5820,Dumbbell Prone Full Can Exercise,Strength,Shoulders,Dumbbells,Male,,,,,strength
5822,Prone Y Raise,Strength,Back,Body weight,Male,,,,,strength
5823,Barbell Walking Lunge,Strength,Thighs,Barbells,Male,,,,,strength
5824,Smith Lateral Step-up,Strength,Thighs,Smith Machine,Male,,,,,strength
5825,Smith Rear Lunge,Strength,Thighs,Smith Machine,Male,,,,,strength
5826,Dumbbell Step-up,Strength,Thighs,Dumbbells,Male,,,,,strength
5827,Dumbbell Sumo Squat Off Benches,Strength,Hips,Dumbbells/Flat Bench,Male,,,,,strength
5828,Dumbbell Single Leg Squat with Support (pistol),Strength,Thighs,Dumbbells,Male,,,,,strength
5829,Shrimp Squat,Strength,Thighs,Body weight,Male,,,,,strength
5830,Bodyweight Step-up,Strength,Thighs,Body weight,Male,,,,,strength
5831,Suspender Single Leg Squat,Strength,Hips,Suspension Trainer,Male,,,,,strength
5832,Bouncing Circle Draw,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5833,Double Punch Front Leg Lift,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5838,Lever Leg Press (plate loaded),Strength,Thighs,Leg Press,Male,,,,,strength
5839,Heel to Heel Tap,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5840,Bodyweight Good Morning Row,Strength,Hips,Body weight,Male,,,,,strength
5841,Mountain Climber Lunge,Strength,Hips,Body weight,Male,,,,,strength
5843,Lever Incline Fly,Strength,Chest,Hammerstrength Machine,Male,,,,,strength
5844,Single Arm Side Straight Arm Lat Pulldown,Strength,Back,Cable,Male,,,,,strength
5845,Standing Side Crunch,Strength,Waist,Body weight,Male,,,,,strength
5846,Cross Standing Crunch,Strength,Waist,Body weight,Male,,,,,strength
5847,Lying Obliques Scissors,Strength,Hips,Body weight,Male,,,,,strength
5853,Barbell Incline Rear Delt Row,Strength,Back,Barbells,Male,,,,,strength
5854,Kettlebell Standing Calf Raise,Strength,Calves,Kettlebells,Male,,,,,strength
5855,Kettlebell Clean and Press,Strength,Weightlifting,Kettlebells,Male,,,,,strength
5856,Kettlebell Concentration Curl,Strength,Upper Arms,Kettlebells,Male,,,,,strength
5857,Kettlebell Biceps Curl,Strength,Upper Arms,Kettlebells,Male,,,,,strength
5858,Kettlebell Floor Fly,Strength,Chest,Kettlebells,Male,,,,,strength
5859,Kettlebell Front Raise,Strength,Shoulders,Kettlebells,Male,,,,,strength
5860,Kettlebell Overhead Triceps Extension,Strength,Upper Arms,Kettlebells,Male,,,,,strength
5861,Kettlebell Lying Triceps Extension Skull Crusher,Strength,Upper Arms,Kettlebells,Male,,,,,strength
5862,Kettlebell Wrist Curl,Strength,Forearms,Kettlebells,Male,,,,,strength
5863,Kettlebell Standing One Arm Extension,Strength,Upper Arms,Kettlebells,Male,,,,,strength
5864,Bodyweight Swing,Strength,Hips,Body weight,Male,,,,,strength
5865,Wide Stance Jump Squat to Narrow Stance Jump Squat,Aerobic,Hips,Body weight,Male,,,,,strength
5866,Decline Diamond Push-up,Strength,Chest,Body weight,Male,,,,,strength
5867,Kettlebell Bent over Alternate Twist Row,Strength,Back,Kettlebells,Male,,,,,strength
5873,EZ Barbell Lying Triceps Extension,Strength,Upper Arms,EZ Bar,Male,,,,,strength
5874,Cable High Pulley Straight Bar Overhead Triceps Extension,Strength,Upper Arms,Cable,Male,,,,,strength
5875,Suspender Close grip Chest Press,Strength,Upper Arms,Suspension Trainer,Male,,,,,strength
5876,Suspender Triceps Extension,Strength,Upper Arms,Suspension Trainer,Male,,,,,strength
5877,Band High Pulley Overhead Triceps Extension,Strength,Upper Arms,Resistance Bands,Male,,,,,strength
5878,Band Bent over One Arm Kickback,Strength,Upper Arms,Resistance Bands,Male,,,,,strength
5879,Kettlebell Side Plank,Strength,Waist,Kettlebells,Male,,,,,strength
5880,Kettlebell Calf Raise and Front Squat,Strength,Thighs,Kettlebells,Male,,,,,strength
5881,Crab Walk,Aerobic,Plyometrics,Body weight,Male,,,,,strength
5882,Bodyweight Wood Chop Squat,Strength,Waist,Body weight,Male,,,,,strength
5883,Barbell Curl Press Extension,Strength,Upper Arms,Barbells,Male,,,,,strength
5884,Dumbbell Curl Press Extension,Strength,Upper Arms,Dumbbells,Male,,,,,strength
5885,Lotus Pose Breathing,Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
5886,Kettlebell Rotational Deadlift,Strength,Hips,Kettlebells,Male,,,,,strength
5910,Weighted Chain Sumo Deadlift,Strength,Hips,Body weight,Male,,,,,strength
5911,Safety Bar Good Morning,Strength,Hips,Body weight,Male,,,,,strength
5916,Cable Seated High Pulley Overhead Triceps Extension,Strength,Upper Arms,Cable,Male,Triceps Brachii,,,,strength
5918,EZ Barbell Srtict Curl,Strength,Upper Arms,EZ Bar,Male,,,,,strength
5919,Dumbbell Srtict Curl,Strength,Upper Arms,Dumbbells,Male,,,,,strength
